               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  46,            0.039197,            0.030744,           0.0077829,             0.82496,             0.45805,             0.52221,             0.32419,            0.036766,            0.018714,           0.0066932,             0.00703,             0.00703,             0.00703
                  47,            0.034747,            0.028714,           0.0038385,             0.86957,             0.44425,             0.57017,             0.34879,            0.036594,            0.018295,           0.0074199,            0.006964,            0.006964,            0.006964
                  48,            0.036788,             0.03284,           0.0046701,             0.53852,              0.8479,             0.68455,             0.45313,            0.037225,             0.01818,           0.0082634,            0.006898,            0.006898,            0.006898
                  49,            0.037003,            0.027354,           0.0042372,             0.53241,             0.86258,              0.6765,             0.43657,            0.036784,            0.017934,           0.0086401,            0.006832,            0.006832,            0.006832
                  50,            0.037595,             0.02933,           0.0035485,             0.50312,              0.8848,             0.68865,             0.46245,            0.035477,            0.017962,           0.0072253,            0.006766,            0.006766,            0.006766
                  51,              0.0367,            0.026757,           0.0046951,             0.54269,             0.86374,             0.70002,             0.49446,            0.036083,            0.017804,           0.0057406,              0.0067,              0.0067,              0.0067
                  52,            0.038419,            0.036532,             0.00461,             0.46387,             0.80856,             0.69669,             0.44097,            0.034638,            0.017897,           0.0048355,            0.006634,            0.006634,            0.006634
                  53,            0.035801,            0.025551,           0.0041923,             0.80994,             0.50105,             0.63709,             0.42317,            0.034599,            0.017469,           0.0043929,            0.006568,            0.006568,            0.006568
                  54,            0.035865,            0.032919,            0.003811,              0.7941,             0.47752,             0.52443,             0.33548,            0.034245,            0.018551,           0.0067883,            0.006502,            0.006502,            0.006502
                  55,            0.035942,            0.031413,           0.0041098,             0.85872,             0.46037,             0.54357,             0.34086,            0.033848,            0.018251,           0.0069098,            0.006436,            0.006436,            0.006436
                  56,            0.035077,            0.030243,           0.0048591,             0.83549,             0.45951,              0.5326,             0.34196,            0.034757,            0.018458,             0.00503,             0.00637,             0.00637,             0.00637
                  57,            0.036173,            0.028307,           0.0042686,             0.86801,              0.4527,             0.53164,             0.33835,             0.03386,            0.018121,            0.004656,            0.006304,            0.006304,            0.006304
                  58,            0.035189,            0.030283,           0.0040387,               0.862,             0.49392,              0.5402,             0.34602,            0.034212,            0.017235,           0.0042252,            0.006238,            0.006238,            0.006238
                  59,            0.034498,            0.027625,            0.004507,             0.86311,             0.47324,             0.54274,               0.343,            0.033057,            0.017593,           0.0041379,            0.006172,            0.006172,            0.006172
                  60,            0.035455,            0.029273,           0.0035686,             0.46743,             0.49074,             0.51567,             0.32475,            0.034128,            0.018344,           0.0042347,            0.006106,            0.006106,            0.006106
                  61,            0.034809,            0.030364,           0.0040852,             0.84581,             0.42204,             0.50757,              0.3215,            0.034226,            0.017963,            0.005543,             0.00604,             0.00604,             0.00604
                  62,            0.034265,            0.026209,           0.0038578,             0.85305,             0.43772,              0.5083,              0.3248,            0.033573,            0.017613,            0.006885,            0.005974,            0.005974,            0.005974
                  63,            0.033962,             0.02528,           0.0038876,             0.83205,             0.45872,             0.51388,             0.31765,            0.035195,            0.018066,           0.0081268,            0.005908,            0.005908,            0.005908
                  64,            0.034417,            0.028014,           0.0034589,             0.54569,             0.80665,             0.67229,             0.41833,             0.03496,            0.017669,           0.0070607,            0.005842,            0.005842,            0.005842
                  65,            0.033954,            0.027094,           0.0037787,             0.57479,             0.84543,             0.67342,             0.41581,            0.034712,            0.017971,           0.0071063,            0.005776,            0.005776,            0.005776
                  66,             0.03298,            0.025738,           0.0028864,             0.53531,             0.81888,             0.70059,             0.43912,            0.034538,            0.017683,           0.0066103,             0.00571,             0.00571,             0.00571
                  67,            0.032898,            0.028389,           0.0033325,             0.56125,             0.85502,             0.71523,             0.45616,            0.033372,            0.017606,           0.0063931,            0.005644,            0.005644,            0.005644
                  68,            0.031732,            0.026393,           0.0032292,             0.51917,             0.48967,             0.64392,             0.40191,            0.034481,            0.017675,            0.005709,            0.005578,            0.005578,            0.005578
                  69,            0.032996,            0.024434,           0.0029181,             0.68877,             0.83956,             0.70504,             0.45771,            0.034002,            0.017481,           0.0051699,            0.005512,            0.005512,            0.005512
                  70,            0.033209,            0.025909,           0.0030151,             0.67484,             0.83207,             0.70769,             0.46528,            0.034372,            0.017584,           0.0043485,            0.005446,            0.005446,            0.005446
                  71,             0.03172,            0.027177,           0.0026916,              0.6846,             0.83629,             0.70337,             0.46637,            0.033772,            0.017769,           0.0047749,             0.00538,             0.00538,             0.00538
                  72,            0.032884,            0.025717,           0.0030457,             0.63432,             0.81944,             0.70907,              0.5016,            0.033607,            0.017785,           0.0052672,            0.005314,            0.005314,            0.005314
                  73,            0.032147,            0.026511,           0.0033326,             0.64741,             0.79938,             0.70221,             0.46936,             0.03385,            0.018189,           0.0059685,            0.005248,            0.005248,            0.005248
                  74,            0.032886,            0.029341,           0.0032195,             0.48645,             0.75501,             0.64724,             0.44273,            0.033757,             0.01821,           0.0054056,            0.005182,            0.005182,            0.005182
                  75,             0.03143,            0.024753,           0.0040341,             0.61249,              0.8254,             0.70058,             0.44959,            0.033698,            0.018714,           0.0055306,            0.005116,            0.005116,            0.005116
                  76,            0.031964,            0.026027,           0.0028858,             0.67562,             0.84151,              0.7087,             0.45495,             0.03375,            0.018002,            0.004907,             0.00505,             0.00505,             0.00505
                  77,            0.032412,              0.0286,           0.0029439,             0.66108,             0.82919,             0.69475,             0.42915,            0.032967,            0.017992,           0.0058141,            0.004984,            0.004984,            0.004984
                  78,            0.030735,            0.026053,           0.0024544,             0.66595,             0.82209,             0.68625,             0.42539,              0.0335,            0.018304,           0.0065772,            0.004918,            0.004918,            0.004918
                  79,            0.029964,            0.023765,           0.0026119,             0.67791,             0.83338,             0.70448,             0.43711,            0.033384,            0.017687,           0.0050591,            0.004852,            0.004852,            0.004852
                  80,            0.031278,            0.025754,           0.0029687,              0.4341,             0.86287,             0.59862,             0.36867,            0.034436,            0.019036,           0.0039782,            0.004786,            0.004786,            0.004786
                  81,            0.030531,            0.022395,           0.0027083,             0.47592,             0.86522,             0.62647,             0.40938,            0.032556,            0.018323,           0.0038042,             0.00472,             0.00472,             0.00472
                  82,            0.030505,            0.028539,            0.003084,             0.52167,             0.86766,             0.65508,             0.42443,            0.033082,            0.018135,           0.0041063,            0.004654,            0.004654,            0.004654
                  83,            0.034417,            0.024025,           0.0028454,             0.54477,             0.47563,             0.61982,             0.40944,            0.032226,            0.018004,            0.004559,            0.004588,            0.004588,            0.004588
                  84,            0.030786,            0.026553,           0.0027048,             0.52864,             0.49983,             0.54916,             0.37058,            0.032547,            0.017721,           0.0060775,            0.004522,            0.004522,            0.004522
                  85,            0.029909,            0.022841,           0.0025644,             0.52344,             0.49472,             0.54685,             0.36339,            0.033089,            0.017691,           0.0075829,            0.004456,            0.004456,            0.004456
                  86,            0.030624,            0.023135,           0.0027367,             0.46956,             0.80312,             0.66566,             0.42883,            0.032892,            0.017005,           0.0071728,             0.00439,             0.00439,             0.00439
                  87,            0.030627,            0.025248,           0.0035421,             0.64957,             0.84759,             0.71743,             0.45681,            0.032194,            0.017065,           0.0077399,            0.004324,            0.004324,            0.004324
                  88,            0.029632,            0.023757,           0.0031453,             0.52233,              0.8848,             0.65631,             0.43309,            0.032803,            0.017303,           0.0069573,            0.004258,            0.004258,            0.004258
                  89,            0.029224,            0.024723,           0.0028867,             0.54861,             0.47824,             0.62843,             0.41249,            0.032836,            0.017667,           0.0078508,            0.004192,            0.004192,            0.004192
                  90,            0.031298,            0.027512,           0.0029131,             0.38974,             0.58477,             0.63019,             0.43783,            0.032799,            0.017348,           0.0071013,            0.004126,            0.004126,            0.004126
                  91,            0.028849,            0.022326,           0.0026431,             0.63856,             0.86232,             0.71835,             0.43397,            0.032183,             0.01708,           0.0069496,             0.00406,             0.00406,             0.00406
                  92,            0.030678,            0.038092,           0.0028106,             0.65749,             0.82741,             0.71216,             0.46461,            0.032688,            0.017358,           0.0089099,            0.003994,            0.003994,            0.003994
                  93,            0.029741,            0.023012,           0.0034129,             0.61424,             0.86414,             0.72138,             0.46963,            0.031645,            0.017229,           0.0051589,            0.003928,            0.003928,            0.003928
                  94,            0.029516,            0.024255,           0.0031577,             0.57495,             0.86536,             0.71841,             0.45148,            0.031835,            0.017247,           0.0052203,            0.003862,            0.003862,            0.003862
                  95,            0.027986,             0.02334,           0.0024704,             0.53764,             0.47335,             0.56582,             0.38044,            0.032394,             0.01785,           0.0054998,            0.003796,            0.003796,            0.003796
                  96,            0.030034,            0.025055,           0.0022249,             0.50142,             0.49518,             0.54718,             0.36979,            0.032618,            0.018034,           0.0059478,             0.00373,             0.00373,             0.00373
                  97,            0.028873,              0.0239,            0.003095,             0.47578,             0.52939,             0.60103,             0.39932,            0.032491,            0.017575,           0.0053197,            0.003664,            0.003664,            0.003664
                  98,            0.029307,             0.02336,           0.0019181,             0.52753,             0.49627,             0.65594,             0.44814,            0.032603,            0.017646,           0.0055675,            0.003598,            0.003598,            0.003598
                  99,             0.02882,            0.023101,           0.0026893,             0.53547,             0.50676,             0.61965,             0.41982,            0.032713,            0.017611,           0.0048048,            0.003532,            0.003532,            0.003532
                 100,            0.027476,            0.026304,           0.0020797,             0.51983,              0.5031,             0.61883,             0.41595,            0.032911,             0.01764,           0.0046215,            0.003466,            0.003466,            0.003466
                 101,            0.030814,            0.025338,           0.0029796,             0.61503,             0.80841,             0.71309,             0.51246,            0.032136,            0.017682,           0.0054467,              0.0034,              0.0034,              0.0034
                 102,            0.029186,            0.027917,           0.0025884,             0.54819,              0.4712,             0.62977,             0.42425,            0.032296,            0.018024,           0.0069075,            0.003334,            0.003334,            0.003334
                 103,            0.028454,            0.026168,           0.0027407,             0.54921,             0.46819,             0.56399,             0.38266,            0.032183,            0.018768,           0.0096259,            0.003268,            0.003268,            0.003268
                 104,            0.028151,            0.023509,           0.0025524,             0.53933,             0.45355,              0.5994,             0.40964,             0.03188,            0.018514,           0.0094594,            0.003202,            0.003202,            0.003202
                 105,            0.029124,            0.023763,           0.0028387,             0.41667,             0.62662,             0.62892,             0.43995,            0.031364,            0.017638,           0.0076846,            0.003136,            0.003136,            0.003136
                 106,            0.031247,            0.022903,           0.0043279,             0.50613,             0.52271,              0.5742,               0.395,            0.031353,            0.017077,           0.0052324,             0.00307,             0.00307,             0.00307
                 107,            0.030075,             0.02339,           0.0025984,             0.53156,             0.84922,             0.66986,             0.47905,            0.031276,            0.016731,           0.0043738,            0.003004,            0.003004,            0.003004
                 108,            0.028607,            0.024469,            0.002701,             0.50902,             0.83652,             0.66488,             0.47725,            0.031676,            0.016976,           0.0041521,            0.002938,            0.002938,            0.002938
                 109,            0.028928,            0.024174,            0.003068,             0.45428,             0.81856,             0.66564,             0.47042,            0.031317,            0.017224,           0.0042384,            0.002872,            0.002872,            0.002872
                 110,            0.027282,            0.023971,           0.0028099,             0.44989,             0.81359,             0.67228,             0.47487,            0.031583,            0.017148,           0.0036522,            0.002806,            0.002806,            0.002806
                 111,            0.028685,            0.023647,           0.0027741,             0.49253,             0.84679,             0.67389,             0.48151,            0.031921,            0.017099,           0.0040382,             0.00274,             0.00274,             0.00274
                 112,            0.026663,            0.020551,           0.0024493,              0.5547,             0.47511,             0.60914,             0.42653,            0.032284,            0.017447,           0.0048943,            0.002674,            0.002674,            0.002674
                 113,             0.02711,            0.022059,           0.0025153,             0.54858,             0.48063,             0.54384,             0.37371,             0.03226,              0.0176,           0.0060393,            0.002608,            0.002608,            0.002608
                 114,            0.026971,            0.024252,            0.003443,             0.56331,             0.46949,             0.60155,             0.42084,            0.031854,            0.017626,           0.0069242,            0.002542,            0.002542,            0.002542
                 115,            0.028568,            0.024703,           0.0032415,             0.42668,             0.59015,             0.65973,             0.47867,             0.03132,            0.017678,            0.008409,            0.002476,            0.002476,            0.002476
                 116,            0.026767,               0.023,           0.0022999,             0.49447,             0.81205,              0.6627,             0.47869,             0.03121,            0.017608,            0.008594,             0.00241,             0.00241,             0.00241
                 117,            0.028255,            0.023254,           0.0026392,             0.51262,             0.80532,             0.65829,             0.46231,            0.032019,            0.017763,           0.0083508,            0.002344,            0.002344,            0.002344
                 118,            0.027363,            0.022022,           0.0017595,             0.51474,             0.81761,             0.65933,             0.46177,            0.031586,            0.017764,            0.008846,            0.002278,            0.002278,            0.002278
                 119,            0.028197,            0.022522,           0.0027022,             0.54101,              0.8435,               0.655,             0.46026,            0.031225,            0.017785,           0.0085511,            0.002212,            0.002212,            0.002212
                 120,            0.026499,            0.024043,           0.0023804,             0.51614,             0.83652,             0.65935,              0.4651,            0.031234,            0.017704,           0.0073198,            0.002146,            0.002146,            0.002146
                 121,            0.027604,            0.024026,           0.0018823,             0.53586,             0.85046,             0.66516,             0.47407,            0.031123,            0.017435,           0.0054212,             0.00208,             0.00208,             0.00208
                 122,            0.027402,            0.023813,           0.0027964,             0.53898,              0.8621,             0.66122,             0.47198,            0.031264,            0.017644,           0.0054863,            0.002014,            0.002014,            0.002014
                 123,             0.02767,            0.023351,           0.0018143,             0.51817,             0.84108,             0.65769,             0.46657,            0.031178,            0.017713,           0.0056134,            0.001948,            0.001948,            0.001948
                 124,            0.026298,            0.024577,           0.0026626,             0.51899,             0.83152,             0.65801,             0.47794,            0.030777,            0.017684,           0.0052184,            0.001882,            0.001882,            0.001882
                 125,            0.027572,            0.021845,           0.0029893,             0.54196,             0.84324,              0.6599,             0.48197,            0.031033,            0.017533,           0.0048462,            0.001816,            0.001816,            0.001816
                 126,            0.026417,            0.022718,            0.002468,             0.53287,             0.84022,             0.66168,             0.47217,            0.030674,            0.017324,           0.0050154,             0.00175,             0.00175,             0.00175
                 127,            0.025737,            0.023234,           0.0029035,             0.49566,             0.51313,             0.61779,             0.43768,            0.030752,            0.017653,           0.0051615,            0.001684,            0.001684,            0.001684
                 128,            0.026037,            0.022689,           0.0019309,             0.50798,             0.51613,             0.60584,             0.42821,            0.030837,            0.017682,           0.0046926,            0.001618,            0.001618,            0.001618
                 129,            0.026106,            0.020427,           0.0033737,             0.49223,             0.52759,             0.55224,             0.38491,             0.03118,            0.017931,           0.0047279,            0.001552,            0.001552,            0.001552
                 130,            0.027727,            0.024714,           0.0020485,             0.54458,             0.48058,             0.55112,              0.3885,            0.031124,            0.017779,           0.0052796,            0.001486,            0.001486,            0.001486
                 131,            0.026327,            0.021231,           0.0025537,             0.55469,              0.4732,             0.61811,             0.44583,            0.030852,            0.017693,           0.0053109,             0.00142,             0.00142,             0.00142
                 132,            0.025447,            0.021803,           0.0019747,             0.55639,             0.47611,             0.63887,             0.46008,            0.030977,            0.017487,           0.0051942,            0.001354,            0.001354,            0.001354
                 133,             0.02441,            0.022357,           0.0016678,             0.55999,             0.83914,             0.66613,             0.47643,            0.031052,            0.017516,           0.0047175,            0.001288,            0.001288,            0.001288
                 134,            0.026095,            0.022764,           0.0035617,             0.54983,             0.82883,             0.65544,             0.48586,            0.031142,            0.017728,           0.0044007,            0.001222,            0.001222,            0.001222
                 135,            0.025536,            0.030446,           0.0020383,             0.56639,             0.86403,             0.66076,             0.47613,             0.03118,            0.017776,           0.0046907,            0.001156,            0.001156,            0.001156
                 136,            0.025415,            0.021978,           0.0021076,             0.57322,             0.86213,              0.6594,             0.47527,            0.031104,             0.01763,           0.0045244,             0.00109,             0.00109,             0.00109
                 137,            0.025116,             0.02494,           0.0026338,             0.58196,              0.8552,              0.6646,             0.47632,             0.03138,            0.017531,           0.0043953,            0.001024,            0.001024,            0.001024
                 138,             0.02466,            0.020927,           0.0021597,             0.54586,             0.85448,             0.66869,             0.48723,            0.030911,            0.017338,           0.0041657,            0.000958,            0.000958,            0.000958
                 139,            0.027547,            0.021394,           0.0027965,             0.53269,             0.86168,             0.67299,             0.47939,            0.030985,            0.017289,           0.0037949,            0.000892,            0.000892,            0.000892
                 140,            0.027005,            0.023633,           0.0018582,             0.53173,               0.867,             0.67238,             0.48048,            0.030789,            0.017163,           0.0037429,            0.000826,            0.000826,            0.000826
                 141,            0.026962,            0.021044,           0.0023544,             0.54356,             0.88508,             0.67147,             0.49271,            0.030806,            0.017205,           0.0036916,             0.00076,             0.00076,             0.00076
                 142,              0.0241,            0.021418,           0.0019736,             0.54351,             0.88514,               0.671,             0.48915,            0.031036,            0.017269,           0.0038638,            0.000694,            0.000694,            0.000694
                 143,            0.027422,            0.022677,           0.0021739,             0.55316,              0.8771,             0.66974,             0.47713,            0.030914,            0.017277,            0.004024,            0.000628,            0.000628,            0.000628
                 144,             0.02728,            0.020746,           0.0029949,             0.55518,             0.87449,             0.66866,             0.47633,            0.030823,            0.017239,           0.0042297,            0.000562,            0.000562,            0.000562
                 145,            0.025421,            0.022187,           0.0027894,             0.57012,             0.86258,             0.66755,             0.47731,            0.030839,            0.017384,           0.0046499,            0.000496,            0.000496,            0.000496
                 146,             0.02525,            0.020193,           0.0021075,             0.57952,             0.86519,             0.66681,             0.47868,            0.030709,            0.017459,           0.0049736,             0.00043,             0.00043,             0.00043
                 147,             0.02821,             0.02854,           0.0034505,             0.58408,             0.86127,             0.66691,             0.48058,            0.030803,            0.017447,           0.0052605,            0.000364,            0.000364,            0.000364
                 148,             0.02716,             0.02213,           0.0022273,             0.58411,             0.86161,             0.66876,             0.48077,            0.030822,            0.017392,           0.0050872,            0.000298,            0.000298,            0.000298
                 149,            0.025548,            0.021322,           0.0021768,              0.5922,             0.86025,             0.66924,             0.48094,            0.030873,            0.017382,           0.0048319,            0.000232,            0.000232,            0.000232
